Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	Mapp	Chris		C	TX27	2021	11/22/2021	10044105
Hon.	Marchant	Kenny		T	TX24	2021	4/19/2021	8217992
Hon.	Marchant	Kenny		X	TX24	2021	11/2/2020	8217795
	Margus	Robert		C	PA05	2021	8/6/2021	10042534
	Mariner	Jason		C	FL20	2021	9/2/2021	10043658
	Marrero	Edgardo R.		D	NY14	2021	12/3/2021	40003280
Hon.	Marshall	Roger W.		E	KS01	2021	2/19/2021	8217881
Hon.	Marshall	Roger W.		P	KS01	2021	9/28/2021	8218371
	Marter	James Thomas		C	IL16	2021	5/13/2021	10040389
	Martin	Henry Robert		C	MO06	2021	5/24/2021	10040634
	Martz	Melissa		C	FL18	2021	5/8/2021	10040273
Hon.	Massie	Thomas		O	KY04	2021	5/16/2022	10046966
Hon.	Mast	Brian		A	FL18	2021	10/6/2022	10050477
Hon.	Mast	Brian		A	FL18	2021	1/11/2023	10050649
Hon.	Mast	Brian		O	FL18	2021	8/13/2022	10046987
Hon.	Mast	Brian		P	FL18	2021	2/1/2021	20018108
Hon.	Mast	Brian		P	FL18	2021	3/17/2021	20018412
Hon.	Mast	Brian		P	FL18	2021	3/18/2021	20018421
Hon.	Mast	Brian		P	FL18	2021	4/19/2021	20018601
Hon.	Mast	Brian		P	FL18	2021	5/14/2021	20018737
Hon.	Mast	Brian		P	FL18	2021	8/23/2021	20019373
Hon.	Mast	Brian		P	FL18	2021	9/7/2021	20019436
Hon.	Mast	Brian		X	FL18	2021	5/2/2022	30016542
	Mathis	Elizabeth		A	IA01	2021	5/16/2022	10049026
	Mathis	Elizabeth		C	IA01	2021	11/24/2021	10044042
	Mathis	Elizabeth		X	IA01	2021	9/15/2021	8218347
Hon.	Matsui	Doris O.		A	CA06	2021	12/6/2022	8219287
Hon.	Matsui	Doris O.		O	CA06	2021	5/11/2022	8218863
Hon.	Matsui	Doris O.		P	CA06	2021	2/9/2021	20018180
Hon.	Matsui	Doris O.		P	CA06	2021	2/12/2021	8217852
Hon.	Matsui	Doris O.		P	CA06	2021	6/22/2021	20018861
	Mattammal	Gus		C	CA14	2021	10/7/2021	10043800
	Mayfield	Darius		C	NJ12	2021	12/16/2021	10044241
Hon.	McAdams	Ben		T	UT04	2021	1/30/2021	10039488
Hon.	McBath	Lucia Kay		O	GA06	2021	8/12/2022	10047761
Hon.	McBath	Lucia Kay		X	GA06	2021	5/9/2022	30016678
Mr.	McCaffrey	Francis Timothy		X	TX15	2021	10/5/2021	30015104
Mr.	McCaffrey	Francis Timothy Mr		C	TX15	2021	12/7/2021	10043766
Hon.	McCarthy	Kevin		O	CA23	2021	5/16/2022	10047862
Hon.	McCaul	Michael T.		O	TX10	2021	8/10/2022	8219142
Hon.	McCaul	Michael T.		P	TX10	2021	2/25/2021	8217869
Hon.	McCaul	Michael T.		P	TX10	2021	3/30/2021	8217912
Hon.	McCaul	Michael T.		P	TX10	2021	4/19/2021	8217977
Hon.	McCaul	Michael T.		P	TX10	2021	5/26/2021	8218059
Hon.	McCaul	Michael T.		P	TX10	2021	6/17/2021	8218113
Hon.	McCaul	Michael T.		P	TX10	2021	7/16/2021	8218157
Hon.	McCaul	Michael T.		P	TX10	2021	8/18/2021	8218312
Hon.	McCaul	Michael T.		P	TX10	2021	9/29/2021	8218376
Hon.	McCaul	Michael T.		P	TX10	2021	10/20/2021	8218408
Hon.	McCaul	Michael T.		P	TX10	2021	11/22/2021	8218460
Hon.	McCaul	Michael T.		P	TX10	2021	1/4/2022	8218519
Hon.	McCaul	Michael T.		X	TX10	2021	5/11/2022	8218718
Hon.	McClain	Lisa C.		O	MI10	2021	8/12/2022	10050199
Hon.	McClain	Lisa C.		X	MI10	2021	6/7/2022	8218947
Hon.	McClintock	Tom		O	CA04	2021	4/28/2022	10047019
Hon.	McCollum	Betty L.		O	MN04	2021	5/2/2022	10047214
	McCormack	Holly		C	GA14	2021	6/10/2021	10039655
	McCormack	Holly		X	GA14	2021	6/1/2021	30014919
Dr.	McCormick	Richard Dean		C	GA07	2021	8/13/2021	10040297
Dr.	McCormick	Richard Dean		X	GA07	2021	5/18/2021	30014903
Dr.	McCormick	Richard Dean		X	GA07	2021	7/12/2021	30014981
	McDowell	Jan		C	TX24	2021	12/6/2021	10044161
	McDowell	Jan		D	TX24	2021	9/20/2021	40003248
Hon.	McEachin	Aston Donald		O	VA04	2021	5/15/2022	10047983
Hon.	McEachin	Aston Donald		P	VA04	2021	11/23/2021	20019873
Hon.	McEachin	Aston Donald		P	VA04	2021	11/24/2021	20019878
Hon.	McEachin	Aston Donald		P	VA04	2021	11/24/2021	20019879
Hon.	McEachin	Aston Donald		P	VA04	2021	11/24/2021	20019880
Hon.	McEachin	Aston Donald		P	VA04	2021	12/1/2021	20019930
Hon.	McEachin	Aston Donald		P	VA04	2021	12/17/2021	20020048
	McGarvey	Morgan		A	KY03	2021	6/1/2022	10049549
	McGarvey	Morgan		C	KY03	2021	1/26/2022	10044381
	McGonigal	Ryan James		A	CO02	2021	9/9/2021	10043713
	McGonigal	Ryan James		C	CO02	2021	9/9/2021	10043707
Hon.	McGovern	James P.		O	MA02	2021	5/16/2022	10047598
	McGrath	Deb		X	WI03	2021	12/13/2021	30015179
Ms.	McGrath	Deb Marie		C	WI03	2021	1/6/2022	10044091
	McGuire	John		X	VA07	2021	12/13/2021	30015180
Hon.	McHenry	Patrick T.		O	NC10	2021	5/16/2022	10047769
Hon.	McHenry	Patrick T.		P	NC10	2021	1/10/2021	20018005
	McKaughan	Daniel Cregg		C	TX08	2021	8/24/2021	10042421
	McKim	Ken		C	NC14	2021	2/8/2022	10044542
Hon.	McKinley	David B.		O	WV01	2021	5/12/2022	10046123
Hon.	McKinley	David B.		P	WV01	2021	3/1/2021	20018300
Hon.	McKinley	David B.		P	WV01	2021	4/6/2021	20018503
Hon.	McKinley	David B.		P	WV01	2021	6/2/2021	20018830
Hon.	McKinley	David B.		P	WV01	2021	9/13/2021	20019451
Hon.	McKinley	David B.		P	WV01	2021	10/12/2021	20019559
	McLellan	Thomas Warren		X	VA05	2021	11/17/2021	30015152
	McLeod-Skinner	Jamie Eng		A	OR05	2021	5/24/2023	10054916
	McLeod-Skinner	Jamie Eng		C	OR05	2021	11/15/2021	10044055
	McMain	Marc		C	GA10	2021	8/7/2021	10041316
Hon.	McNerney	Jerry		O	CA09	2021	5/13/2022	10048604
	Meadows	Samantha		D	OH02	2021	2/16/2022	8218575
	Medina	Ian Anthony		C	NY10	2021	3/4/2021	10039581
Hon.	Meeks	Gregory W.		O	NY05	2021	5/16/2022	10048333
	Mehta	Rik		X	NJ07	2021	9/21/2021	30015101
Dr.	Mehta	Rik		C	NJ07	2021	1/14/2022	10043764
Hon.	Meijer	Peter		O	MI03	2021	12/30/2022	10047008
Hon.	Meijer	Peter		X	MI03	2021	4/28/2022	30016501
Mr.	Meijer	Peter		P	MI03	2021	2/23/2021	20018188
Mr.	Meijer	Peter		P	MI03	2021	3/16/2021	20018311
	Mele	Gregg		D	NJ06	2021	7/7/2022	40003357
	Meloy	Sean		C	PA17	2021	1/16/2022	10044126
	Meloy	Sean		X	PA17	2021	12/13/2021	30015181
Hon.	Meng	Grace		A	NY06	2021	12/28/2022	10050653
Hon.	Meng	Grace		O	NY06	2021	5/14/2022	10048126
	Merk	Gregory Charles Charles		C	FL01	2021	4/15/2022	10046248
	Metzendorf	Adam		C	AZ06	2021	11/30/2021	10044049
Hon.	Meuser	Daniel		O	PA09	2021	7/14/2022	10047093
Hon.	Meuser	Daniel		P	PA09	2021	8/11/2021	20019267
Hon.	Meuser	Daniel		X	PA09	2021	5/16/2022	30017263
	Meyer	Lawrence N D		C	TN04	2021	5/14/2021	10040454
	Meza	Filemon		C	TX34	2021	1/5/2022	10044330
	Meza	Filemon		D	TX34	2021	1/13/2022	8218538
Hon.	Mfume	Kweisi		O	MD07	2021	5/15/2022	10048883
	Miller	Aruna		C	MD06	2021	8/10/2021	10040212
	Miller	Aruna		X	MD06	2021	5/11/2021	30014896
Hon.	Miller	Carol Devine		A	WV03	2021	8/11/2023	10053667
Hon.	Miller	Carol Devine		O	WV03	2021	8/12/2022	10048400
Hon.	Miller	Carol Devine		X	WV03	2021	5/12/2022	30016923
Hon.	Miller	Mary E.		O	IL15	2021	8/12/2022	10046849
Hon.	Miller	Mary E.		X	IL15	2021	5/12/2022	30016894
	Miller	Max		C	OH16	2021	11/23/2021	10040954
	Miller	Sarah		C	TX37	2021	8/5/2021	10042518
	Miller	Stephen		C	NC07	2021	3/30/2021	8217915
Hon.	Miller-Meeks	Mariannette Jane		A	IA02	2021	2/17/2023	10050928
Hon.	Miller-Meeks	Mariannette Jane		O	IA02	2021	5/9/2022	10047722
	Millis	Tonya Lynn		D	IN09	2021	9/28/2021	40003254
	Millis	Tonya Lynn		D	IN09	2021	2/10/2022	8218571
	Millis	Tonya Lynn		D	IN09	2021	2/28/2022	40003316
	Mills	Cory		C	FL07	2021	5/7/2021	10040264
	Mills	Ronald D.		A	TX34	2021	10/15/2021	10043899
	Mills	Ronald D.		C	TX34	2021	10/15/2021	10043898
	Mimiaga	Brandon Kyle		C	CO05	2021	12/10/2021	10044204
	Mitchell	Christopher		C	CO05	2021	8/31/2021	10043642
	Mitchell	Jonathan Andrew		C	TX08	2021	5/15/2021	10040474
Hon.	Mitchell	Paul	III	T	MI10	2021	1/19/2021	10039411
	Mizeur	Heather Renay		C	MD01	2021	8/13/2021	10039776
	Mizeur	Heather Renay		X	MD01	2021	5/5/2021	30011670
	Molinaro	Marcus J.		C	NY19	2021	11/15/2021	10044050
	Monday	Christopher Brian		C	TN06	2021	4/18/2022	10046412
	Montague	Willie		X	FL10	2021	5/11/2021	30014892
	Montanez Berrios (Dmb)	Deliris		D	TX16	2021	12/20/2021	40003287
	Montanez Berrios (Dmb)	Deliris		D	TX16	2021	5/15/2023	40003490
	Montiel	Carmen		C	TX18	2021	3/11/2022	10044608
Hon.	Moolenaar	John Mr		O	MI04	2021	5/16/2022	10047947
	Moon	Mike		C	MO07	2021	9/28/2021	10043816
	Moon	Richard		C	NY23	2021	5/11/2022	10043954
	Moon	Richard		X	NY23	2021	11/3/2021	30015134
Hon.	Mooney	Alexander Xavier		A	WV02	2021	2/14/2023	10050909
Hon.	Mooney	Alexander Xavier		A	WV02	2021	5/25/2023	10054920
Hon.	Mooney	Alexander Xavier		O	WV02	2021	5/16/2022	10049208
Hon.	Moore	Blake		O	UT01	2021	8/13/2022	10046400
Hon.	Moore	Blake		P	UT01	2021	7/17/2021	20019092
Hon.	Moore	Blake		P	UT01	2021	8/13/2021	20019307
Hon.	Moore	Blake		P	UT01	2021	9/24/2021	20019457
Hon.	Moore	Blake		P	UT01	2021	10/15/2021	20019637
Hon.	Moore	Blake		P	UT01	2021	12/3/2021	20019923
Hon.	Moore	Blake		X	UT01	2021	4/18/2022	30016396
Hon.	Moore	Felix Barry		O	AL02	2021	5/13/2022	10047749
Hon.	Moore	Felix Barry		P	AL02	2021	7/2/2021	20018999
Hon.	Moore	Felix Barry		P	AL02	2021	10/26/2021	20019695
Hon.	Moore	Gwen		O	WI04	2021	5/16/2022	8218866
	Moore	John W.		A	AZ01	2021	6/6/2021	10040608
	Moore	John W.		C	AZ01	2021	4/10/2021	10039718
	Moore	Rodney R.		C	GA03	2021	9/22/2021	10043786
	Moore	Scotty		C	FL09	2021	1/4/2022	10043848
	Moore	Scotty		X	FL09	2021	10/13/2021	30015114
	Moran	Nathaniel Quentin		C	TX01	2021	1/28/2022	10044271
	Moran	Nathaniel Quentin		X	TX01	2021	1/3/2022	30015218
	Moreira	Elizabeth		C	CA38	2021	7/17/2021	10040469
	Moreira	Elizabeth		X	CA38	2021	6/1/2021	30014923
Hon.	Morelle	Joseph D.		O	NY25	2021	5/12/2022	10047569
Mr.	Morgan	Kenneth Farrell	Sr.	C	TN03	2021	10/1/2021	10041200
Mr.	Morgan	Kenneth Farrell	Sr.	X	TN03	2021	7/12/2021	30014975
	Morris	Spence Edmund	III	C	IL17	2021	1/16/2022	10044376
	Mosely	Brandon		C	CA42	2021	6/13/2021	10040573
	Moses	Patrick		C	TX06	2021	5/14/2021	10040455
	Mosley	Mark		D	GA08	2021	7/7/2022	40003356
Hon.	Moulton	Seth		O	MA06	2021	5/16/2022	10046836
Hon.	Moulton	Seth		P	MA06	2021	4/11/2021	20018427
Hon.	Moulton	Seth		P	MA06	2021	8/9/2021	20019142
	Mowers	Matt		C	NH01	2021	12/29/2021	10043785
	Mowers	Matt		X	NH01	2021	10/5/2021	30015108
Hon.	Mrvan	Frank J.		O	IN01	2021	5/4/2022	10047400
Hon.	Mucarsel-Powell	Debbie		T	FL26	2021	5/1/2021	10039432
Hon.	Mucarsel-Powell	Debbie		X	FL26	2021	1/11/2021	30011631
	Mullin	Kevin		A	CA14	2021	5/16/2022	10048662
	Mullin	Kevin		C	CA14	2021	12/20/2021	10044227
Hon.	Mullin	Markwayne		O	OK02	2021	8/9/2022	10048363
Hon.	Mullin	Markwayne		X	OK02	2021	5/12/2022	30016908
	Mulugheta	Abel		C	TX30	2021	11/14/2021	10044038
	Murphy	Brad Allen		C	NC02	2021	1/2/2022	10044312
Hon.	Murphy	Greg Francis		A	NC03	2021	6/3/2023	10054963
Hon.	Murphy	Greg Francis		O	NC03	2021	5/15/2022	10046298
Hon.	Murphy	Greg Francis		P	NC03	2021	2/12/2021	20016924
	Murphy	Lee		C	DE01	2021	4/25/2022	10046745
Dr.	Murphy	Marcus		C	CO05	2021	5/26/2021	8218055
Hon.	Murphy	Stephanie		O	FL07	2021	8/13/2022	10050164
Hon.	Murphy	Stephanie		X	FL07	2021	7/29/2022	8219122
	Murray	Mikki M.		D	MN04	2021	1/28/2022	40003303
	Murray	William Roysdon		C	PA17	2021	9/12/2021	10043729
	Murtari	John		C	NY24	2021	9/22/2021	10043768
	Musselwhite	Gregory Wayne	Sr	C	FL20	2021	10/29/2021	10043961
Hon.	Nadler	Jerrold		O	NY10	2021	4/26/2022	8218691
	Nalbandian	Johnny		C	CA27	2021	8/18/2021	10040387
	Nalbandian	Johnny		X	CA27	2021	5/18/2021	30014911
Mr.	Namkung	Terry Tolbert		C	VA03	2021	12/22/2021	10044276
Hon.	Napolitano	Grace F.		O	CA32	2021	5/16/2022	10046978
	Nascimento	Christian		C	PA04	2021	9/8/2021	10043701
Mr.	Navarre	Roderic Stewart		C	VA01	2021	8/12/2021	10039771
Mr.	Navarre	Roderic Stewart		X	VA01	2021	5/18/2021	30014902
Hon.	Neal	Richard E.		O	MA01	2021	5/13/2022	10047803
Hon.	Neguse	Joseph		O	CO02	2021	8/1/2022	10046728
Hon.	Neguse	Joseph		X	CO02	2021	4/24/2022	30016445
Hon.	Nehls	Troy		O	TX22	2021	6/14/2022	10047407
Hon.	Nehls	Troy		X	TX22	2021	5/16/2022	30017235
	Nehme	Hassan H.		D	MI13	2021	1/20/2022	40003298
	Neumann	Cora		C	MT00	2021	11/10/2021	10044004
	Neumann	Cora		X	MT00	2021	9/15/2021	8218348
Dr.	Neumann	Mark Allen		A	WI03	2021	1/11/2022	10044359
Dr.	Neumann	Mark Allen		C	WI03	2021	1/10/2022	10044333
	Nevarez	Wendy Marie-Limbaugh		D	NC11	2021	5/14/2021	40003188
	Nevills	Donald Raymond		C	PA18	2021	10/4/2021	10043843
Hon.	Newhouse	Dan		A	WA04	2021	6/13/2023	10054998
Hon.	Newhouse	Dan		O	WA04	2021	5/16/2022	10048756
Hon.	Newhouse	Dan		P	WA04	2021	8/6/2021	20019250
	Newman	Marie		P	IL03	2021	2/13/2021	20018190
Hon.	Newman	Marie		O	IL03	2021	8/4/2022	10047892
Hon.	Newman	Marie		P	IL03	2021	4/15/2021	20018385
Hon.	Newman	Marie		P	IL03	2021	4/15/2021	20018592
Hon.	Newman	Marie		P	IL03	2021	4/21/2021	20018616
Hon.	Newman	Marie		P	IL03	2021	5/9/2021	20018702
Hon.	Newman	Marie		P	IL03	2021	6/10/2021	20018891
Hon.	Newman	Marie		P	IL03	2021	7/9/2021	20019052
Hon.	Newman	Marie		P	IL03	2021	8/5/2021	20019240
Hon.	Newman	Marie		P	IL03	2021	9/8/2021	20019443
Hon.	Newman	Marie		P	IL03	2021	10/6/2021	20019581
Hon.	Newman	Marie		P	IL03	2021	11/7/2021	20019749
Hon.	Newman	Marie		P	IL03	2021	12/8/2021	20019971
Hon.	Newman	Marie		P	IL03	2021	12/9/2021	20019988
Hon.	Newman	Marie		P	IL03	2021	12/9/2021	20019989
Hon.	Newman	Marie		X	IL03	2021	5/9/2022	30016712
	Newsom	Robert Starbuck		X	TN05	2021	7/12/2021	30014973
	Ng	Willie Vasquez		C	TX28	2021	1/10/2022	10044357
	Ng	Willie Vasquez		X	TX28	2021	12/13/2021	8218497
	Nickel	Wiley		C	NC14	2021	8/30/2021	10043629
	Nicoloff	Josh		C	MO03	2021	4/26/2021	10039837
	Nix	Darius Dee		C	IL01	2021	11/2/2021	10043977
Mr.	Nolan	Gerry Gerard Mr		C	FL06	2021	5/15/2021	10040352
Hon.	Norcross	Donald W.		O	NJ01	2021	8/11/2022	10046381
Hon.	Norcross	Donald W.		X	NJ01	2021	4/18/2022	30016393
Hon.	Norman	Ralph W.	Jr.	O	SC05	2021	8/13/2022	10047919
Hon.	Norman	Ralph W.	Jr.	X	SC05	2021	5/9/2022	30016722
	Normoyle	Angela H.		C	IL17	2021	12/18/2021	10044056
	Normoyle	Angela H.		X	IL17	2021	11/30/2021	30015159
Hon.	Norton	Eleanor Holmes		O	DC00	2021	5/10/2022	10046574
Hon.	Norton	Eleanor Holmes		P	DC00	2021	4/12/2021	20018566
	Norton	Elijah		C	AZ06	2021	9/28/2021	10043744
	Nti Asare	Isak		C	IN09	2021	2/12/2022	10044575
	Nunn	Zach		C	IA03	2021	8/9/2021	10041917
Hon.	Obernolte	Jay		O	CA08	2021	5/14/2022	10046565
Hon.	Ocasio-Cortez	Alexandria F		O	NY14	2021	9/12/2022	10046833
Hon.	Ocasio-Cortez	Alexandria For		X	NY14	2021	5/9/2022	30016674
Mr.	O'Connell	Bruce Harris		X	NC11	2021	7/12/2021	30014980
	O'Connor	Daniel Jay	Jr	C	OH12	2021	5/17/2021	10040494
Dr.	O'Donnell	Sherry Anne		C	MI06	2021	10/29/2021	10043946
Hon.	O'Halleran	Tom		O	AZ01	2021	5/16/2022	10047969
	O'Hara	Joseph		D	GA02	2021	11/16/2021	8218455
	Ohtaki	Peter		C	CA18	2021	1/7/2022	10044344
Mrs.	Olivas	Laura		D	NM01	2021	5/12/2021	8218036
Hon.	Olson	Pete		T	TX22	2021	4/26/2021	10039449
Hon.	Olson	Pete		X	TX22	2021	1/19/2021	30011633
	Olson	Reed Jerrold		C	MN07	2021	8/9/2021	10042754
	Olszewski	Al		C	MT00	2021	8/5/2021	10042412
Hon.	Omar	Ilhan		G	MN05	2021	11/18/2021	8218450
Hon.	Omar	Ilhan		O	MN05	2021	5/13/2022	10047039
	Onias	Marlon A.		W	FL20	2021	5/17/2021	7812
Mr.	Oppegaard-Peltier	Ernest Joseph	III	C	MN07	2021	5/15/2021	10040306
	Ortega	Michael		C	CA46	2021	8/28/2021	10043623
Mr.	Osborne	Anthony		C	MO04	2021	11/4/2021	10043987
Hon.	Owens	Burgess		O	UT04	2021	8/3/2022	10047692
Hon.	Owens	Burgess		X	UT04	2021	5/12/2022	30016914
	Painter	Teresa L Royal		D	NC07	2021	4/6/2021	40003150
Hon.	Palazzo	Steven M.		O	MS04	2021	7/22/2022	10050039
Hon.	Palazzo	Steven M.		X	MS04	2021	5/17/2022	8218830
	Paletta	Jason		C	CA03	2021	11/30/2021	8218462
Hon.	Pallone	Frank	Jr.	O	NJ06	2021	5/16/2022	10046709
Hon.	Pallone	Frank	Jr.	P	NJ06	2021	8/16/2021	20019319
Hon.	Palmer	Gary		O	AL06	2021	5/14/2022	10046606
Hon.	Panetta	Jimmy		A	CA20	2021	8/13/2023	10055669
Hon.	Panetta	Jimmy		O	CA20	2021	8/11/2022	10048017
Hon.	Panetta	Jimmy		X	CA20	2021	5/10/2022	30016755
	Pansing Brooks	Patty		C	NE01	2021	3/10/2022	10044677
	Pansing Brooks	Patty		X	NE01	2021	12/13/2021	8218496
Hon.	Pappas	Chris		O	NH01	2021	5/16/2022	10048829
	Parker	Kevin Copeland		C	FL09	2021	6/13/2021	10040802
Mr.	Parrott	Neil Conrad		C	MD06	2021	10/20/2021	10043914
Hon.	Pascrell	Bill	Jr.	O	NJ09	2021	7/14/2022	10046898
Hon.	Pascrell	Bill	Jr.	X	NJ09	2021	5/16/2022	30017293
Hon.	Pascrell	Bill	Jr.	X	NJ09	2021	5/17/2022	8218820
	Patel	Vimal		C	AL02	2021	10/28/2021	10043866
	Patti	Thomas		C	CA09	2021	12/23/2021	8218510
	Paulina Luna	Anna		C	FL13	2021	9/27/2021	10040443
	Paulina Luna	Anna		X	FL13	2021	6/1/2021	30014917
Hon.	Payne	Donald M.	Jr.	O	NJ10	2021	5/16/2022	10048692
Hon.	Pelosi	Nancy		O	CA12	2021	5/16/2022	10047356
Hon.	Pelosi	Nancy		P	CA12	2021	1/21/2021	20018011
Hon.	Pelosi	Nancy		P	CA12	2021	3/9/2021	20018355
Hon.	Pelosi	Nancy		P	CA12	2021	4/9/2021	20018539
Hon.	Pelosi	Nancy		P	CA12	2021	7/2/2021	20019004
Hon.	Pelosi	Nancy		P	CA12	2021	8/20/2021	20019331
Hon.	Pelosi	Nancy		P	CA12	2021	12/29/2021	20020106
	Pence	Angela		C	GA14	2021	1/10/2022	10044355
Hon.	Pence	Gregory J.		O	IN06	2021	8/9/2022	10048335
Hon.	Pence	Gregory J.		X	IN06	2021	5/12/2022	30016896
	Perez	Janelle		C	FL27	2021	9/30/2021	10043806
Hon.	Perlmutter	Ed		O	CO07	2021	8/9/2022	10048064
Hon.	Perlmutter	Ed		P	CO07	2021	6/25/2021	20018974
Hon.	Perlmutter	Ed		P	CO07	2021	8/24/2021	20019352
Hon.	Perlmutter	Ed		P	CO07	2021	10/26/2021	20019693
Hon.	Perlmutter	Ed		P	CO07	2021	12/2/2021	20019941
Hon.	Perlmutter	Ed		P	CO07	2021	12/22/2021	20020086
Hon.	Perlmutter	Ed		X	CO07	2021	5/10/2022	30016774
Hon.	Perry	Scott		O	PA10	2021	8/12/2022	10046828
Hon.	Perry	Scott		X	PA10	2021	4/26/2022	30016471
Mr.	Peters	Samuel James		C	NV04	2021	5/28/2021	10040693
Hon.	Peters	Scott H.		O	CA52	2021	8/12/2022	10049820
Hon.	Peters	Scott H.		P	CA52	2021	1/13/2021	20017994
Hon.	Peters	Scott H.		P	CA52	2021	2/8/2021	20018152
Hon.	Peters	Scott H.		P	CA52	2021	3/11/2021	20018346
Hon.	Peters	Scott H.		P	CA52	2021	4/14/2021	20018560
Hon.	Peters	Scott H.		P	CA52	2021	5/12/2021	20018716
Hon.	Peters	Scott H.		P	CA52	2021	6/8/2021	20018867
Hon.	Peters	Scott H.		P	CA52	2021	7/9/2021	20019062
Hon.	Peters	Scott H.		P	CA52	2021	9/13/2021	20019450
Hon.	Peters	Scott H.		P	CA52	2021	10/15/2021	20019621
Hon.	Peters	Scott H.		P	CA52	2021	11/12/2021	20019787
Hon.	Peters	Scott H.		P	CA52	2021	12/6/2021	20019960
Hon.	Peters	Scott H.		X	CA52	2021	5/13/2022	8218735
	Peterson	Bob		C	OH15	2021	7/4/2021	10041206
	Peterson	Bob		X	OH15	2021	6/2/2021	8218069
Hon.	Peterson	Collin C.		T	MN07	2021	1/25/2021	10039466
	Pfaff	Brad		A	WI03	2021	7/7/2022	10049930
	Pfaff	Brad		C	WI03	2021	1/31/2022	10043919
	Pfaff	Brad		X	WI03	2021	11/15/2021	30015147
	Pfaff	Teresa Marie		C	IL16	2021	4/24/2021	10039770
	Pfaff	Teresa Marie		D	IL16	2021	5/6/2021	8218016
Hon.	Pfluger	August Lee	II	O	TX11	2021	8/12/2022	10047683
Hon.	Pfluger	August Lee	II	P	TX11	2021	8/3/2021	20019227
Hon.	Pfluger	August Lee	II	X	TX11	2021	5/8/2022	30016660
Hon.	Pfluger	August Lee	II	X	TX11	2021	5/17/2022	8218832
	Philips	Mike		C	TX08	2021	10/11/2021	10043876
Hon.	Phillips	Dean		B	MN03	2021	8/18/2021	8218302
Hon.	Phillips	Dean		B	MN03	2021	9/20/2021	8218357
Hon.	Phillips	Dean		O	MN03	2021	8/13/2022	10047084
Hon.	Phillips	Dean		P	MN03	2021	1/9/2021	20017991
Hon.	Phillips	Dean		P	MN03	2021	2/13/2021	20018175
Hon.	Phillips	Dean		P	MN03	2021	3/9/2021	20018352
Hon.	Phillips	Dean		P	MN03	2021	4/7/2021	20018523
Hon.	Phillips	Dean		P	MN03	2021	5/12/2021	20018719
Hon.	Phillips	Dean		P	MN03	2021	6/8/2021	20018863
Hon.	Phillips	Dean		P	MN03	2021	7/14/2021	20019081
Hon.	Phillips	Dean		P	MN03	2021	8/13/2021	20019295
Hon.	Phillips	Dean		P	MN03	2021	9/23/2021	20019489
Hon.	Phillips	Dean		X	MN03	2021	4/29/2022	30016518
	Phillips	Jeffrey Alan		D	CA12	2021	5/7/2021	40003175
	Pierce	Michael David Maj (Ret)		C	IL14	2021	12/28/2021	10044292
Hon.	Pingree	Chellie		O	ME01	2021	5/10/2022	10047461
Hon.	Pingree	Chellie		P	ME01	2021	4/13/2021	20018542
Hon.	Pingree	Chellie		P	ME01	2021	8/13/2021	20019208
	Piper-Loomis	Lynz		C	SC01	2021	6/30/2021	8218136
	Piper-Loomis	Lynz		X	SC01	2021	6/2/2021	8218068
	Pitocco	Antonio		C	MD03	2021	5/13/2021	10040384
Hon.	Plaskett	Stacey		O	VI00	2021	6/14/2022	10049761
	Plotky	Calina		X	GA13	2021	12/6/2021	30015169
	Plowhead	Angela		C	OR06	2021	11/16/2021	10043678
	Plowhead	Angela		X	OR06	2021	9/13/2021	30015069
Hon.	Pocan	Mark		O	WI02	2021	5/16/2022	10048455
Mr.	Poirier	Dean Allan		X	NH02	2021	10/5/2021	30015112
Hon.	Poliquin	Bruce L.		C	ME02	2021	10/22/2021	10043925
	Porro	John Charles Mr		C	TX32	2021	12/26/2021	10044124
Hon.	Porter	Katherine		O	CA45	2021	4/30/2022	10047095
Hon.	Posey	Bill		O	FL08	2021	4/27/2022	8218692
	Pozzolo	Luis B.		C	AZ03	2021	4/15/2022	10044657
	Preece	Christopher		D	KY06	2021	4/13/2021	40003154
	Preskitt	Sid		C	FL12	2021	8/1/2022	10050082
Hon.	Pressley	Ayanna		O	MA07	2021	8/12/2022	10047340
Hon.	Pressley	Ayanna		X	MA07	2021	5/3/2022	30016582
	Preston	Jason		C	UT03	2021	9/27/2021	10043671
Hon.	Price	David E.		O	NC04	2021	5/11/2022	10047380
Hon.	Price	David E.		P	NC04	2021	1/3/2021	20017957
Hon.	Price	David E.		P	NC04	2021	2/5/2021	20018163
Hon.	Price	David E.		P	NC04	2021	2/19/2021	20018253
	Pruden	James L.		C	FL22	2021	12/22/2021	10043959
	Pruden	James L.		X	FL22	2021	11/3/2021	30015136
	Purham	Randy		C	AK00	2021	4/2/2021	10039689
	Putorti	Matthew		C	NY21	2021	10/12/2021	10041280
	Putorti	Matthew		X	NY21	2021	7/12/2021	30014979
	Quartey	John Quaye	II	A	CA25	2021	8/30/2021	10043624
	Quartey	John Quaye	II	C	CA25	2021	8/26/2021	10043616
	Quartey	John Quaye	II	X	CA25	2021	9/15/2021	8218349
Hon.	Quigley	Mike		O	IL05	2021	5/16/2022	8218867
	Quinn	Christine Yvonne		X	FL14	2021	6/1/2021	30014920
	Rab	Aejaz (Raji)		C	CA30	2021	10/1/2021	10043834
